20190701	-4147361.647754	1027626447.468155	1027626447.468155	-0.004147	1000000000.000000	9014969.561244	0	930158.000000	-4147361.647754	0.000000	-70328043.476562
20190702	677017.764156	1028303465.232311	1028303465.232311	0.000677	1000000000.000000	1401277.955763	0	33561.000000	677017.764156	0.000000	-67873021.429062
20190703	-724627.563936	1027578837.668375	1027578837.668375	-0.000725	1000000000.000000	67119735.256685	0	8795538.000000	-724627.563936	0.000000	-62875257.549376
20190704	84316.178894	1027663153.847269	1027663153.847269	0.000084	1000000000.000000	72059768.082777	0	10456490.000000	84316.178894	0.000000	-69380854.042500
20190705	240286.879900	1027903440.727169	1027903440.727169	0.000240	1000000000.000000	15777044.082379	0	1832794.000000	240286.879900	0.000000	-71647027.198750
20190708	1889586.373764	1029793027.100932	1029793027.100932	0.001890	1000000000.000000	29812419.380461	0	3756779.000000	1889586.373764	0.000000	-69121494.692812
20190709	-1262823.154207	1028530203.946725	1028530203.946725	-0.001263	1000000000.000000	29765668.982955	0	5443828.000000	-1262823.154207	0.000000	-69254422.755938
20190710	645396.751991	1029175600.698717	1029175600.698717	0.000645	1000000000.000000	0.000000	0	0.000000	645396.751991	0.000000	-67809988.245625
20190711	-373521.834735	1028802078.863982	1028802078.863982	-0.000374	1000000000.000000	0.000000	0	0.000000	-373521.834735	0.000000	-67512534.621250
20190712	-1123540.512083	1027678538.351898	1027678538.351898	-0.001124	1000000000.000000	0.000000	0	0.000000	-1123540.512083	0.000000	-68169843.300001
20190715	-999730.178306	1026678808.173592	1026678808.173592	-0.001000	1000000000.000000	44530065.791961	0	6868888.000000	-999730.178306	0.000000	-71681826.030313
20190716	-987946.715552	1025690861.458040	1025690861.458040	-0.000988	1000000000.000000	0.000000	0	0.000000	-987946.715552	0.000000	-72659539.179689
20190717	-540114.429031	1025150747.029009	1025150747.029009	-0.000540	1000000000.000000	48727951.821456	0	6854768.000000	-540114.429031	0.000000	-72037222.970313
20190718	783350.498254	1025934097.527262	1025934097.527262	0.000783	1000000000.000000	44131838.184331	0	5655228.000000	783350.498254	0.000000	-67944503.839062
20190719	-745940.203277	1025188157.323986	1025188157.323986	-0.000746	1000000000.000000	50368973.961309	0	7528095.000000	-745940.203277	0.000000	-72009217.872813
20190722	2151002.325492	1027339159.649478	1027339159.649478	0.002151	1000000000.000000	49463777.808010	0	8001679.000000	2151002.325492	0.000000	-69737638.586562
